,timestamp,reportingGroup,locationName,value,unit
304,2021-01-13T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
305,2021-01-13T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
306,2021-01-13T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
307,2021-01-13T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
308,2021-01-13T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
309,2021-01-13T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
310,2021-01-13T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
311,2021-01-13T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
312,2021-01-14T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
313,2021-01-14T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
314,2021-01-14T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
315,2021-01-14T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
316,2021-01-14T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
317,2021-01-14T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
318,2021-01-14T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
319,2021-01-14T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.81,kWh
320,2021-01-14T08:00:00,Electricity,1000 Hakaniemen kauppahalli,2.19,kWh
321,2021-01-14T09:00:00,Electricity,1000 Hakaniemen kauppahalli,2.97,kWh
322,2021-01-14T10:00:00,Electricity,1000 Hakaniemen kauppahalli,3.19,kWh
323,2021-01-14T11:00:00,Electricity,1000 Hakaniemen kauppahalli,3.19,kWh
324,2021-01-14T12:00:00,Electricity,1000 Hakaniemen kauppahalli,3.1999999999999997,kWh
325,2021-01-14T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.27,kWh
326,2021-01-14T14:00:00,Electricity,1000 Hakaniemen kauppahalli,2.1399999999999997,kWh
327,2021-01-14T15:00:00,Electricity,1000 Hakaniemen kauppahalli,1.01,kWh
328,2021-01-14T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
329,2021-01-14T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
330,2021-01-14T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.98,kWh
331,2021-01-14T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
332,2021-01-14T20:00:00,Electricity,1000 Hakaniemen kauppahalli,1.0,kWh
333,2021-01-14T21:00:00,Electricity,1000 Hakaniemen kauppahalli,1.0,kWh
334,2021-01-14T22:00:00,Electricity,1000 Hakaniemen kauppahalli,1.0,kWh
335,2021-01-14T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
336,2021-01-15T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
337,2021-01-15T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.98,kWh
338,2021-01-15T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.98,kWh
339,2021-01-15T03:00:00,Electricity,1000 Hakaniemen kauppahalli,1.0,kWh
340,2021-01-15T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.97,kWh
341,2021-01-15T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.97,kWh
342,2021-01-15T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
343,2021-01-15T07:00:00,Electricity,1000 Hakaniemen kauppahalli,1.75,kWh
344,2021-01-15T08:00:00,Electricity,1000 Hakaniemen kauppahalli,2.19,kWh
345,2021-01-15T09:00:00,Electricity,1000 Hakaniemen kauppahalli,1.87,kWh
346,2021-01-15T10:00:00,Electricity,1000 Hakaniemen kauppahalli,1.43,kWh
347,2021-01-15T11:00:00,Electricity,1000 Hakaniemen kauppahalli,2.1,kWh
348,2021-01-15T12:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2,kWh
349,2021-01-15T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.23,kWh
350,2021-01-15T14:00:00,Electricity,1000 Hakaniemen kauppahalli,2.1299999999999994,kWh
351,2021-01-15T15:00:00,Electricity,1000 Hakaniemen kauppahalli,1.06,kWh
352,2021-01-15T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.98,kWh
353,2021-01-15T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
354,2021-01-15T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
355,2021-01-15T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
356,2021-01-15T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
357,2021-01-15T21:00:00,Electricity,1000 Hakaniemen kauppahalli,1.01,kWh
358,2021-01-15T22:00:00,Electricity,1000 Hakaniemen kauppahalli,1.01,kWh
359,2021-01-15T23:00:00,Electricity,1000 Hakaniemen kauppahalli,1.01,kWh
360,2021-01-16T00:00:00,Electricity,1000 Hakaniemen kauppahalli,1.0,kWh
361,2021-01-16T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
362,2021-01-16T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.98,kWh
363,2021-01-16T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.98,kWh
364,2021-01-16T04:00:00,Electricity,1000 Hakaniemen kauppahalli,1.0,kWh
365,2021-01-16T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.98,kWh
366,2021-01-16T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.97,kWh
367,2021-01-16T07:00:00,Electricity,1000 Hakaniemen kauppahalli,2.1399999999999997,kWh
368,2021-01-16T08:00:00,Electricity,1000 Hakaniemen kauppahalli,2.23,kWh
369,2021-01-16T09:00:00,Electricity,1000 Hakaniemen kauppahalli,2.21,kWh
370,2021-01-16T10:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2399999999999998,kWh
371,2021-01-16T11:00:00,Electricity,1000 Hakaniemen kauppahalli,2.23,kWh
372,2021-01-16T12:00:00,Electricity,1000 Hakaniemen kauppahalli,2.25,kWh
373,2021-01-16T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.14,kWh
374,2021-01-16T14:00:00,Electricity,1000 Hakaniemen kauppahalli,1.03,kWh
375,2021-01-16T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
376,2021-01-16T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
377,2021-01-16T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
378,2021-01-16T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
379,2021-01-16T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
380,2021-01-16T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
381,2021-01-16T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
382,2021-01-16T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
383,2021-01-16T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
384,2021-01-17T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
385,2021-01-17T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
386,2021-01-17T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
387,2021-01-17T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
388,2021-01-17T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
389,2021-01-17T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
390,2021-01-17T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
391,2021-01-17T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
392,2021-01-17T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
393,2021-01-17T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
394,2021-01-17T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
395,2021-01-17T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
396,2021-01-17T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
397,2021-01-17T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
398,2021-01-17T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
399,2021-01-17T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
400,2021-01-17T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
401,2021-01-17T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
402,2021-01-17T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
403,2021-01-17T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
404,2021-01-17T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
405,2021-01-17T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
406,2021-01-17T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
407,2021-01-17T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
408,2021-01-18T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
409,2021-01-18T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
410,2021-01-18T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
411,2021-01-18T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
412,2021-01-18T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
413,2021-01-18T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
414,2021-01-18T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
415,2021-01-18T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
416,2021-01-18T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
417,2021-01-18T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
418,2021-01-18T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
419,2021-01-18T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
420,2021-01-18T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
421,2021-01-18T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
422,2021-01-18T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
423,2021-01-18T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
424,2021-01-18T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
425,2021-01-18T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
426,2021-01-18T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
427,2021-01-18T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
428,2021-01-18T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
429,2021-01-18T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
430,2021-01-18T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
431,2021-01-18T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
432,2021-01-19T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
433,2021-01-19T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
434,2021-01-19T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
435,2021-01-19T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
436,2021-01-19T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
437,2021-01-19T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
438,2021-01-19T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
439,2021-01-19T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.45,kWh
440,2021-01-19T08:00:00,Electricity,1000 Hakaniemen kauppahalli,2.21,kWh
441,2021-01-19T09:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2399999999999998,kWh
442,2021-01-19T10:00:00,Electricity,1000 Hakaniemen kauppahalli,2.15,kWh
443,2021-01-19T11:00:00,Electricity,1000 Hakaniemen kauppahalli,2.22,kWh
444,2021-01-19T12:00:00,Electricity,1000 Hakaniemen kauppahalli,2.23,kWh
445,2021-01-19T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.64,kWh
446,2021-01-19T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
447,2021-01-19T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
448,2021-01-19T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
449,2021-01-19T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
450,2021-01-19T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
451,2021-01-19T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
452,2021-01-19T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
453,2021-01-19T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
454,2021-01-19T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
455,2021-01-19T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
456,2021-01-20T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
457,2021-01-20T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
458,2021-01-20T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
459,2021-01-20T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
460,2021-01-20T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
461,2021-01-20T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
462,2021-01-20T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
463,2021-01-20T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.77,kWh
464,2021-01-20T08:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2,kWh
465,2021-01-20T09:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2399999999999998,kWh
466,2021-01-20T10:00:00,Electricity,1000 Hakaniemen kauppahalli,2.21,kWh
467,2021-01-20T11:00:00,Electricity,1000 Hakaniemen kauppahalli,2.21,kWh
468,2021-01-20T12:00:00,Electricity,1000 Hakaniemen kauppahalli,2.22,kWh
469,2021-01-20T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2199999999999998,kWh
470,2021-01-20T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.99,kWh
471,2021-01-20T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
472,2021-01-20T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
473,2021-01-20T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
474,2021-01-20T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
475,2021-01-20T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
476,2021-01-20T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
477,2021-01-20T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
478,2021-01-20T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
479,2021-01-20T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
480,2021-01-21T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
481,2021-01-21T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
482,2021-01-21T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
483,2021-01-21T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
484,2021-01-21T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
485,2021-01-21T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
486,2021-01-21T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
487,2021-01-21T07:00:00,Electricity,1000 Hakaniemen kauppahalli,1.08,kWh
488,2021-01-21T08:00:00,Electricity,1000 Hakaniemen kauppahalli,2.19,kWh
489,2021-01-21T09:00:00,Electricity,1000 Hakaniemen kauppahalli,2.22,kWh
490,2021-01-21T10:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2299999999999995,kWh
491,2021-01-21T11:00:00,Electricity,1000 Hakaniemen kauppahalli,2.21,kWh
492,2021-01-21T12:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2,kWh
493,2021-01-21T13:00:00,Electricity,1000 Hakaniemen kauppahalli,2.21,kWh
494,2021-01-21T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.98,kWh
495,2021-01-21T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
496,2021-01-21T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
497,2021-01-21T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
498,2021-01-21T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
499,2021-01-21T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
500,2021-01-21T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
501,2021-01-21T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
502,2021-01-21T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
503,2021-01-21T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
504,2021-01-22T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
505,2021-01-22T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
506,2021-01-22T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
507,2021-01-22T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
508,2021-01-22T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
509,2021-01-22T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
510,2021-01-22T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
511,2021-01-22T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
512,2021-01-22T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
513,2021-01-22T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
514,2021-01-22T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.07,kWh
515,2021-01-22T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
516,2021-01-22T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.06,kWh
517,2021-01-22T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
518,2021-01-22T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
519,2021-01-22T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
520,2021-01-22T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
521,2021-01-22T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
522,2021-01-22T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
523,2021-01-22T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
524,2021-01-22T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
525,2021-01-22T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
526,2021-01-22T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
527,2021-01-22T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
528,2021-01-23T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
529,2021-01-23T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
530,2021-01-23T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
531,2021-01-23T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
532,2021-01-23T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
533,2021-01-23T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
534,2021-01-23T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
535,2021-01-23T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
536,2021-01-23T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.06999999999999999,kWh
537,2021-01-23T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.06,kWh
538,2021-01-23T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.06,kWh
539,2021-01-23T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
540,2021-01-23T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.06999999999999999,kWh
541,2021-01-23T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.06,kWh
542,2021-01-23T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
543,2021-01-23T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
544,2021-01-23T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
545,2021-01-23T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
546,2021-01-23T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
547,2021-01-23T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
548,2021-01-23T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
549,2021-01-23T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
550,2021-01-23T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
551,2021-01-23T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
552,2021-01-24T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
553,2021-01-24T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
554,2021-01-24T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
555,2021-01-24T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
556,2021-01-24T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
557,2021-01-24T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
558,2021-01-24T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
559,2021-01-24T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
560,2021-01-24T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
561,2021-01-24T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
562,2021-01-24T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
563,2021-01-24T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
564,2021-01-24T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
565,2021-01-24T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
566,2021-01-24T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
567,2021-01-24T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
568,2021-01-24T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
569,2021-01-24T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
570,2021-01-24T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
571,2021-01-24T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
572,2021-01-24T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
573,2021-01-24T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
574,2021-01-24T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
575,2021-01-24T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
576,2021-01-25T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
577,2021-01-25T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
578,2021-01-25T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
579,2021-01-25T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
580,2021-01-25T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
581,2021-01-25T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
582,2021-01-25T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
583,2021-01-25T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
584,2021-01-25T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
585,2021-01-25T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
586,2021-01-25T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
587,2021-01-25T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
588,2021-01-25T12:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
589,2021-01-25T13:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
590,2021-01-25T14:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
591,2021-01-25T15:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
592,2021-01-25T16:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
593,2021-01-25T17:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
594,2021-01-25T18:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
595,2021-01-25T19:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
596,2021-01-25T20:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
597,2021-01-25T21:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
598,2021-01-25T22:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
599,2021-01-25T23:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
600,2021-01-26T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.060000000000000005,kWh
601,2021-01-26T01:00:00,Electricity,1000 Hakaniemen kauppahalli,0.03,kWh
602,2021-01-26T02:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
603,2021-01-26T03:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
604,2021-01-26T04:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
605,2021-01-26T05:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
606,2021-01-26T06:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
607,2021-01-26T07:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
608,2021-01-26T08:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
609,2021-01-26T09:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
610,2021-01-26T10:00:00,Electricity,1000 Hakaniemen kauppahalli,0.04,kWh
611,2021-01-26T11:00:00,Electricity,1000 Hakaniemen kauppahalli,0.05,kWh
