,dateTimeISO,tempC,dewpointC,humidity,windSpeedKPH,weather,feelslikeC
1501,2021-03-04T13:00:00+02:00,-0.27,-7.75,57,17.53,Mostly Sunny,-3.48
1502,2021-03-04T14:00:00+02:00,0.93,-7.79,52,15.91,Mostly Sunny,-1.8
1503,2021-03-04T15:00:00+02:00,0.81,-8.32,51,13.19,Mostly Sunny,-1.49
1504,2021-03-04T16:00:00+02:00,1.06,-8.08,51,14.88,Mostly Sunny,-1.49
1505,2021-03-04T17:00:00+02:00,-1.62,-4.37,82,11.03,Partly Cloudy,-3.85
1506,2021-03-04T18:00:00+02:00,-1.2,-3.79,83,9.35,Mostly Cloudy,-2.95
1507,2021-03-04T19:00:00+02:00,-1.7,-3.45,88,9.64,Snow Showers,-3.6
1508,2021-03-04T20:00:00+02:00,-2.04,-5.51,77,9.6,Snow Showers,-3.98
1509,2021-03-04T21:00:00+02:00,-2.23,-5.05,81,13.33,Snow Showers,-5.05
1510,2021-03-04T22:00:00+02:00,-2.14,-5.63,77,12.36,Partly Cloudy,-4.75
1511,2021-03-04T23:00:00+02:00,-2.6,-7.69,68,14.98,Mostly Clear,-5.8
1512,2021-03-05T00:00:00+02:00,-3.51,-9.19,65,15.07,Mostly Clear,-6.89
1513,2021-03-05T01:00:00+02:00,-4.0,-9.4,66,15.07,Mostly Clear,-7.47
1514,2021-03-05T02:00:00+02:00,-4.64,-9.18,71,12.56,Mostly Clear,-7.69
1515,2021-03-05T03:00:00+02:00,-5.21,-9.57,71,13.77,Mostly Clear,-8.62
1516,2021-03-05T04:00:00+02:00,-5.69,-10.26,70,11.94,Mostly Clear,-8.76
1517,2021-03-05T05:00:00+02:00,-6.21,-10.82,70,9.6,Mostly Clear,-8.73
1518,2021-03-05T06:00:00+02:00,-6.23,-10.47,72,12.96,Mostly Clear,-9.63
1519,2021-03-05T07:00:00+02:00,-6.76,-10.6,74,7.75,Mostly Clear,-6.76
1520,2021-03-05T08:00:00+02:00,-5.88,-10.31,71,7.75,Mostly Sunny,-5.88
1521,2021-03-05T09:00:00+02:00,-4.22,-10.07,64,7.41,Mostly Sunny,-4.22
1522,2021-03-05T10:00:00+02:00,-3.15,-10.18,58,11.84,Mostly Sunny,-5.8
1523,2021-03-05T11:00:00+02:00,-2.8,-10.14,57,14.18,Mostly Sunny,-5.88
1524,2021-03-05T12:00:00+02:00,-2.95,-11.05,54,16.52,Mostly Sunny,-6.49
1525,2021-03-05T13:00:00+02:00,-2.19,-11.05,51,19.44,Mostly Sunny,-6.04
1526,2021-03-05T14:00:00+02:00,-1.68,-10.76,50,15.98,Mostly Sunny,-4.9
1527,2021-03-05T15:00:00+02:00,-1.11,-9.79,52,18.35,Mostly Sunny,-4.59
1528,2021-03-05T16:00:00+02:00,-1.69,-9.57,55,13.14,Mostly Sunny,-4.39
1529,2021-03-05T17:00:00+02:00,-1.51,-9.39,55,11.88,Mostly Sunny,-3.92
1530,2021-03-05T18:00:00+02:00,-2.59,-9.6,59,12.15,Mostly Clear,-5.22
1531,2021-03-05T19:00:00+02:00,-2.53,-9.4,59,11.28,Mostly Clear,-4.96
1532,2021-03-05T20:00:00+02:00,-2.91,-9.31,61,11.2,Mostly Clear,-5.38
1533,2021-03-05T21:00:00+02:00,-3.5,-9.16,65,11.83,Mostly Clear,-6.21
1534,2021-03-05T22:00:00+02:00,-3.81,-8.65,69,11.11,Mostly Clear,-6.39
1535,2021-03-05T23:00:00+02:00,-4.58,-9.04,71,9.35,Mostly Clear,-6.79
1536,2021-03-06T00:00:00+02:00,-5.15,-8.65,76,8.43,Mostly Clear,-5.15
1537,2021-03-06T01:00:00+02:00,-5.65,-8.93,78,9.71,Mostly Clear,-8.11
1538,2021-03-06T02:00:00+02:00,-5.64,-8.61,80,7.58,Mostly Clear,-5.64
1539,2021-03-06T03:00:00+02:00,-6.06,-8.82,81,10.0,Mostly Clear,-8.66
1540,2021-03-06T04:00:00+02:00,-6.25,-8.49,84,7.75,Mostly Clear,-6.25
1541,2021-03-06T05:00:00+02:00,-5.9,-7.58,88,8.33,Mostly Clear,-5.9
1542,2021-03-06T06:00:00+02:00,-4.88,-6.85,86,10.19,Partly Cloudy,-7.37
1543,2021-03-06T07:00:00+02:00,-3.33,-5.45,85,11.11,Partly Cloudy,-5.83
1544,2021-03-06T08:00:00+02:00,-1.91,-4.15,85,12.96,Mostly Sunny,-4.61
1545,2021-03-06T09:00:00+02:00,-0.6,-2.81,85,15.74,Mostly Sunny,-3.59
1546,2021-03-06T10:00:00+02:00,-0.53,-1.7,92,16.67,Mostly Cloudy,-3.65
1547,2021-03-06T11:00:00+02:00,-0.63,-1.74,92,16.67,Mostly Cloudy,-3.76
1548,2021-03-06T12:00:00+02:00,-0.04,-0.74,95,18.93,Snow Showers,-3.4
1549,2021-03-06T13:00:00+02:00,0.53,-0.14,95,17.59,Snow Showers,-2.53
1550,2021-03-06T14:00:00+02:00,0.61,-0.15,95,17.59,Snow Showers,-2.43
1551,2021-03-06T15:00:00+02:00,0.93,-0.19,92,16.67,Mostly Cloudy,-1.92
1552,2021-03-06T16:00:00+02:00,1.21,0.33,94,16.67,Snow Showers,-1.59
1553,2021-03-06T17:00:00+02:00,1.86,-0.26,86,18.7,Mostly Cloudy,-1.1
1554,2021-03-06T18:00:00+02:00,1.65,-0.75,84,18.4,Snow Showers,-1.32
1555,2021-03-06T19:00:00+02:00,1.7,-1.15,81,18.96,Partly Cloudy,-1.32
1556,2021-03-06T20:00:00+02:00,2.31,-0.21,83,22.29,Partly Cloudy,-0.99
1557,2021-03-06T21:00:00+02:00,0.61,0.61,100,17.18,Snow Showers,-2.38
1558,2021-03-06T22:00:00+02:00,0.58,-0.12,95,21.18,Partly Cloudy,-2.96
1559,2021-03-06T23:00:00+02:00,0.15,-2.84,80,20.07,Mostly Clear,-3.34
1560,2021-03-07T00:00:00+02:00,-1.38,-8.6,58,29.39,Mostly Clear,-6.26
1561,2021-03-07T01:00:00+02:00,-2.02,-11.34,49,28.58,Mostly Clear,-6.97
1562,2021-03-07T02:00:00+02:00,-2.44,-10.2,55,24.42,Mostly Clear,-7.01
1563,2021-03-07T03:00:00+02:00,-3.67,-9.39,64,19.12,Partly Cloudy,-7.77
1564,2021-03-07T04:00:00+02:00,-4.14,-7.72,76,20.8,Mostly Clear,-8.59
1565,2021-03-07T05:00:00+02:00,-5.5,-6.1,96,17.67,Partly Cloudy,-9.72
1566,2021-03-07T06:00:00+02:00,-5.15,-7.52,83,17.04,Mostly Clear,-9.19
1567,2021-03-07T07:00:00+02:00,-5.63,-8.33,81,14.83,Mostly Clear,-9.34
1568,2021-03-07T08:00:00+02:00,-4.44,-8.19,75,17.7,Partly Cloudy,-8.46
1569,2021-03-07T09:00:00+02:00,-4.42,-7.07,82,19.12,Mostly Cloudy,-8.67
1570,2021-03-07T10:00:00+02:00,-3.45,-7.29,75,14.82,Mostly Cloudy,-6.78
1571,2021-03-07T11:00:00+02:00,-3.87,-5.91,86,20.46,Mostly Cloudy,-8.22
1572,2021-03-07T12:00:00+02:00,-3.3,-5.06,88,20.04,Mostly Cloudy,-7.48
1573,2021-03-07T13:00:00+02:00,-2.79,-4.88,86,17.18,Mostly Cloudy,-6.41
1574,2021-03-07T14:00:00+02:00,-1.99,-5.74,75,20.94,Mostly Cloudy,-6.02
1575,2021-03-07T15:00:00+02:00,-2.19,-6.78,71,14.59,Mostly Cloudy,-5.25
1576,2021-03-07T16:00:00+02:00,-3.24,-7.29,74,20.63,Partly Cloudy,-7.49
1577,2021-03-07T17:00:00+02:00,-3.87,-7.55,76,17.66,Partly Cloudy,-7.78
1578,2021-03-07T18:00:00+02:00,-3.94,-6.46,83,16.94,Partly Cloudy,-7.74
1579,2021-03-07T19:00:00+02:00,-4.14,-7.04,80,20.47,Partly Cloudy,-8.54
1580,2021-03-07T20:00:00+02:00,-4.58,-6.66,85,24.08,Mostly Cloudy,-9.59
1581,2021-03-07T21:00:00+02:00,-4.57,-8.19,76,17.37,Partly Cloudy,-8.56
1582,2021-03-07T22:00:00+02:00,-5.54,-8.62,79,17.33,Mostly Cloudy,-9.7
1583,2021-03-07T23:00:00+02:00,-4.76,-7.67,80,19.68,Mostly Cloudy,-9.17
1584,2021-03-08T00:00:00+02:00,-4.67,-6.77,85,17.65,Mostly Cloudy,-8.73
1585,2021-03-08T01:00:00+02:00,-5.0,-7.46,83,16.42,Mostly Cloudy,-8.9
1586,2021-03-08T02:00:00+02:00,-5.22,-7.94,81,20.54,Mostly Cloudy,-9.86
1587,2021-03-08T03:00:00+02:00,-5.25,-7.41,85,16.85,Cloudy,-9.27
1588,2021-03-08T04:00:00+02:00,-5.8,-8.12,84,17.91,Cloudy,-10.12
1589,2021-03-08T05:00:00+02:00,-6.18,-8.51,84,17.75,Cloudy,-10.54
1590,2021-03-08T06:00:00+02:00,-6.87,-9.4,82,13.31,Partly Cloudy,-10.45
1591,2021-03-08T07:00:00+02:00,-7.38,-9.7,83,16.51,Mostly Sunny,-11.74
1592,2021-03-08T08:00:00+02:00,-7.89,-9.95,85,16.25,Mostly Sunny,-12.28
1593,2021-03-08T09:00:00+02:00,-7.88,-10.98,78,16.15,Mostly Sunny,-12.25
1594,2021-03-08T10:00:00+02:00,-7.37,-10.97,75,17.38,Mostly Sunny,-11.89
1595,2021-03-08T11:00:00+02:00,-6.28,-11.19,68,15.54,Mostly Sunny,-10.25
1596,2021-03-08T12:00:00+02:00,-6.04,-11.41,66,14.82,Mostly Sunny,-9.81
1597,2021-03-08T13:00:00+02:00,-5.33,-11.84,60,15.89,Mostly Sunny,-9.2
1598,2021-03-08T14:00:00+02:00,-4.35,-12.8,52,15.19,Mostly Sunny,-7.9
1599,2021-03-08T15:00:00+02:00,-3.87,-13.14,49,9.4,Mostly Sunny,-6.01
1600,2021-03-08T16:00:00+02:00,-3.28,-12.84,48,12.9,Mostly Sunny,-6.19
1601,2021-03-08T17:00:00+02:00,-3.85,-14.14,45,9.48,Mostly Sunny,-6.01
1602,2021-03-08T18:00:00+02:00,-3.82,-13.04,49,7.58,Mostly Sunny,-3.82
1603,2021-03-08T19:00:00+02:00,-4.25,-13.45,49,5.56,Mostly Clear,-4.25
1604,2021-03-08T20:00:00+02:00,-5.22,-13.26,53,4.63,Mostly Clear,-5.22
1605,2021-03-08T21:00:00+02:00,-5.03,-12.71,55,3.7,Mostly Clear,-5.03
1606,2021-03-08T22:00:00+02:00,-5.51,-12.27,59,2.78,Mostly Clear,-5.51
1607,2021-03-08T23:00:00+02:00,-6.41,-12.04,64,1.85,Mostly Clear,-6.41
1608,2021-03-09T00:00:00+02:00,-7.35,-11.81,70,1.85,Mostly Clear,-7.35
1609,2021-03-09T01:00:00+02:00,-7.92,-11.96,73,1.85,Mostly Clear,-7.92
1610,2021-03-09T02:00:00+02:00,-6.24,-12.01,64,2.78,Mostly Clear,-6.24
1611,2021-03-09T03:00:00+02:00,-6.29,-10.91,70,3.7,Partly Cloudy,-6.29
1612,2021-03-09T04:00:00+02:00,-6.7,-9.55,80,4.63,Snow Showers,-6.7
1613,2021-03-09T05:00:00+02:00,-6.67,-8.32,88,6.48,Snow Showers,-6.67
1614,2021-03-09T06:00:00+02:00,-6.65,-7.86,91,9.27,Light Snow,-9.12
1615,2021-03-09T07:00:00+02:00,-5.48,-5.99,96,12.81,Light Snow,-8.72
1616,2021-03-09T08:00:00+02:00,-4.35,-4.97,95,20.14,Light Snow,-8.75
1617,2021-03-09T09:00:00+02:00,-3.67,-4.42,95,20.13,Light Snow,-7.92
1618,2021-03-09T10:00:00+02:00,-3.98,-4.99,93,27.52,Snow Showers,-9.27
1619,2021-03-09T11:00:00+02:00,-3.42,-4.41,93,27.52,Snow Showers,-8.59
1620,2021-03-09T12:00:00+02:00,-3.95,-4.93,93,28.96,Snow Showers,-9.4
1621,2021-03-09T13:00:00+02:00,-4.29,-4.96,95,31.3,Light Snow,-10.08
1622,2021-03-09T14:00:00+02:00,-5.13,-5.51,97,38.45,Snow Showers,-11.82
1623,2021-03-09T15:00:00+02:00,-5.62,-6.07,97,34.0,Snow Showers,-12.01
1624,2021-03-09T16:00:00+02:00,-6.26,-6.7,97,29.6,Snow Showers,-12.34
1625,2021-03-09T17:00:00+02:00,-6.52,-7.15,95,31.39,Snow Showers,-12.86
1626,2021-03-09T18:00:00+02:00,-7.4,-7.71,98,33.62,Snow Showers,-14.21
1627,2021-03-09T19:00:00+02:00,-8.03,-8.91,93,29.86,Snow Showers,-14.56
1628,2021-03-09T20:00:00+02:00,-9.8,-10.19,97,36.0,Snow Showers,-17.47
1629,2021-03-09T21:00:00+02:00,-10.55,-10.75,98,29.68,Snow Showers,-17.65
1630,2021-03-09T22:00:00+02:00,-10.75,-11.41,95,29.66,Snow Showers,-17.91
1631,2021-03-09T23:00:00+02:00,-11.78,-12.57,94,26.36,Mostly Clear,-18.71
1632,2021-03-10T00:00:00+02:00,-12.44,-13.37,93,25.84,Mostly Clear,-19.44
1633,2021-03-10T01:00:00+02:00,-13.39,-14.46,92,26.14,Mostly Clear,-20.65
1634,2021-03-10T02:00:00+02:00,-13.38,-14.43,92,22.65,Mostly Clear,-20.07
1635,2021-03-10T03:00:00+02:00,-13.97,-15.17,91,24.42,Mostly Clear,-21.09
1636,2021-03-10T04:00:00+02:00,-13.95,-15.27,90,21.51,Mostly Clear,-20.55
1637,2021-03-10T05:00:00+02:00,-14.52,-15.7,91,21.34,Mostly Clear,-21.2
1638,2021-03-10T06:00:00+02:00,-14.6,-15.68,91,15.71,Mostly Clear,-20.09
1639,2021-03-10T07:00:00+02:00,-14.26,-15.1,93,21.97,Mostly Sunny,-21.0
1640,2021-03-10T08:00:00+02:00,-13.87,-14.49,95,21.48,Mostly Sunny,-20.44
1641,2021-03-10T09:00:00+02:00,-12.68,-13.73,92,17.82,Mostly Sunny,-18.29
1642,2021-03-10T10:00:00+02:00,-11.01,-11.9,93,23.88,Mostly Sunny,-17.39
1643,2021-03-10T11:00:00+02:00,-10.46,-10.86,97,19.51,Mostly Sunny,-15.97
1644,2021-03-10T12:00:00+02:00,-8.54,-10.66,85,33.38,Mostly Sunny,-15.6
1645,2021-03-10T13:00:00+02:00,-8.12,-11.36,78,22.94,Mostly Sunny,-13.73
1646,2021-03-10T14:00:00+02:00,-8.27,-12.44,72,32.89,Mostly Sunny,-15.22
1647,2021-03-10T15:00:00+02:00,-7.93,-13.48,64,33.9,Mostly Sunny,-14.89
1648,2021-03-10T16:00:00+02:00,-7.92,-12.24,71,22.34,Mostly Sunny,-13.39
1649,2021-03-10T17:00:00+02:00,-8.45,-12.02,75,25.57,Mostly Sunny,-14.51
1650,2021-03-10T18:00:00+02:00,-8.68,-11.65,79,22.22,Mostly Sunny,-14.29
1651,2021-03-10T19:00:00+02:00,-8.67,-12.15,76,14.28,Mostly Clear,-12.78
1652,2021-03-10T20:00:00+02:00,-9.51,-12.38,80,13.83,Mostly Clear,-13.65
1653,2021-03-10T21:00:00+02:00,-9.16,-12.76,75,12.04,Mostly Clear,-12.79
1654,2021-03-10T22:00:00+02:00,-7.31,-13.07,63,25.93,Mostly Clear,-13.17
1655,2021-03-10T23:00:00+02:00,-7.4,-13.59,61,26.45,Mostly Clear,-13.34
1656,2021-03-11T00:00:00+02:00,-7.56,-12.71,67,22.4,Mostly Clear,-12.97
1657,2021-03-11T01:00:00+02:00,-8.03,-12.14,72,18.54,Mostly Clear,-12.89
1658,2021-03-11T02:00:00+02:00,-7.8,-11.33,76,16.84,Partly Cloudy,-12.29
1659,2021-03-11T03:00:00+02:00,-7.61,-10.97,77,18.45,Mostly Cloudy,-12.38
1660,2021-03-11T04:00:00+02:00,-7.75,-10.38,81,20.29,Mostly Cloudy,-12.85
1661,2021-03-11T05:00:00+02:00,-7.21,-8.65,89,15.41,Mostly Cloudy,-11.31
1662,2021-03-11T06:00:00+02:00,-6.36,-7.46,92,16.93,Mostly Cloudy,-10.6
1663,2021-03-11T07:00:00+02:00,-6.48,-7.68,91,16.58,Mostly Cloudy,-10.69
1664,2021-03-11T08:00:00+02:00,-6.09,-6.45,97,15.02,Mostly Cloudy,-9.91
1665,2021-03-11T09:00:00+02:00,-5.56,-5.87,98,13.45,Cloudy,-8.96
1666,2021-03-11T10:00:00+02:00,-4.61,-5.75,92,18.91,Snow Showers,-8.87
1667,2021-03-11T11:00:00+02:00,-4.08,-4.89,94,16.99,Snow Showers,-7.91
1668,2021-03-11T12:00:00+02:00,-2.91,-4.54,89,16.22,Mostly Cloudy,-6.4
1669,2021-03-11T13:00:00+02:00,-2.4,-4.26,87,20.29,Mostly Cloudy,-6.42
1670,2021-03-11T14:00:00+02:00,-2.12,-4.17,86,17.29,Snow Showers,-5.64
1671,2021-03-11T15:00:00+02:00,-1.48,-4.48,80,20.05,Mostly Cloudy,-5.29
1672,2021-03-11T16:00:00+02:00,-0.62,-4.43,75,19.01,Mostly Sunny,-4.11
1673,2021-03-11T17:00:00+02:00,-1.09,-4.15,80,22.5,Mostly Sunny,-5.14
1674,2021-03-11T18:00:00+02:00,-1.07,-5.02,75,26.26,Mostly Sunny,-5.56
1675,2021-03-11T19:00:00+02:00,-1.3,-5.91,71,24.86,Mostly Clear,-5.68
1676,2021-03-11T20:00:00+02:00,-1.31,-5.92,71,28.46,Mostly Clear,-6.08
1677,2021-03-11T21:00:00+02:00,-1.45,-5.58,73,23.22,Mostly Clear,-5.66
1678,2021-03-11T22:00:00+02:00,-2.16,-6.18,74,28.27,Mostly Clear,-7.11
1679,2021-03-11T23:00:00+02:00,-2.02,-6.04,74,22.43,Mostly Clear,-6.25
1680,2021-03-12T00:00:00+02:00,-2.22,-6.38,73,22.59,Mostly Clear,-6.52
1681,2021-03-12T01:00:00+02:00,-1.72,-5.74,74,24.85,Snow Showers,-6.19
1682,2021-03-12T02:00:00+02:00,-2.89,-3.85,93,23.08,Light Snow,-7.4
1683,2021-03-12T03:00:00+02:00,-3.26,-3.5,98,26.36,Light Snow,-8.26
1684,2021-03-12T04:00:00+02:00,-2.39,-3.31,93,30.58,Light Snow,-7.64
1685,2021-03-12T05:00:00+02:00,-2.73,-3.5,94,26.36,Snow Showers,-7.6
1686,2021-03-12T06:00:00+02:00,-2.73,-3.49,94,27.87,Light Snow,-7.77
1687,2021-03-12T07:00:00+02:00,-1.82,-2.93,92,24.46,Snow Showers,-6.26
1688,2021-03-12T08:00:00+02:00,-1.46,-2.83,90,26.27,Snow Showers,-6.03
1689,2021-03-12T09:00:00+02:00,-1.72,-3.1,90,30.81,Light Snow,-6.83
1690,2021-03-12T10:00:00+02:00,-1.67,-2.42,95,21.67,Light Snow,-5.73
1691,2021-03-12T11:00:00+02:00,-1.7,-2.42,95,24.18,Light Snow,-6.09
1692,2021-03-12T12:00:00+02:00,-1.58,-2.89,91,24.8,Light Snow,-6.02
1693,2021-03-12T13:00:00+02:00,-1.67,-2.56,94,25.84,Snow Showers,-6.24
1694,2021-03-12T14:00:00+02:00,-1.27,-2.43,92,21.61,Snow Showers,-5.25
1695,2021-03-12T15:00:00+02:00,-1.66,-2.44,94,30.14,Snow Showers,-6.69
1696,2021-03-12T16:00:00+02:00,-0.69,-1.76,92,22.22,Snow Showers,-4.62
1697,2021-03-12T17:00:00+02:00,-1.08,-1.47,97,15.47,Snow Showers,-4.1
1698,2021-03-12T18:00:00+02:00,-0.22,-1.57,91,11.99,Snow Showers,-2.45
1699,2021-03-12T19:00:00+02:00,-0.66,-1.17,96,12.88,Cloudy,-3.14
1700,2021-03-12T20:00:00+02:00,-0.47,-1.04,96,7.55,Cloudy,-0.47
1701,2021-03-12T21:00:00+02:00,-0.23,-0.79,96,6.29,Cloudy,-0.23
1702,2021-03-12T22:00:00+02:00,-0.2,-0.69,96,5.64,Wintry Mix,-0.2
1703,2021-03-12T23:00:00+02:00,-0.18,-0.8,96,10.5,Cloudy,-2.07
1704,2021-03-13T00:00:00+02:00,-0.8,-1.23,97,11.11,Cloudy,-2.93
1705,2021-03-13T01:00:00+02:00,-0.65,-1.24,96,7.17,Wintry Mix,-0.65
1706,2021-03-13T02:00:00+02:00,-0.6,-1.58,93,9.26,Wintry Mix,-2.25
1707,2021-03-13T03:00:00+02:00,-0.89,-1.43,96,10.19,Mostly Cloudy,-2.82
1708,2021-03-13T04:00:00+02:00,0.3,-0.28,96,10.19,Mostly Cloudy,-1.46
1709,2021-03-13T05:00:00+02:00,0.62,0.02,96,9.26,Mostly Cloudy,-0.87
1710,2021-03-13T06:00:00+02:00,1.08,0.1,93,10.69,Mostly Cloudy,-0.67
1711,2021-03-13T07:00:00+02:00,1.08,0.48,96,10.19,Mostly Cloudy,-0.57
1712,2021-03-13T08:00:00+02:00,1.67,1.06,96,10.19,Mostly Cloudy,0.1
1713,2021-03-13T09:00:00+02:00,2.15,1.54,96,10.19,Mostly Cloudy,0.65
1714,2021-03-13T10:00:00+02:00,2.3,1.61,95,11.11,Mostly Cloudy,0.64
1715,2021-03-13T11:00:00+02:00,2.28,1.5,95,12.04,Mostly Cloudy,0.44
1716,2021-03-13T12:00:00+02:00,2.16,0.97,92,11.11,Mostly Cloudy,0.47
1717,2021-03-13T13:00:00+02:00,2.17,1.46,95,10.19,Mostly Cloudy,0.67
1718,2021-03-13T14:00:00+02:00,2.17,1.46,95,9.26,Mostly Cloudy,0.89
1719,2021-03-13T15:00:00+02:00,3.09,1.7,91,8.33,Mostly Cloudy,3.09
1720,2021-03-13T16:00:00+02:00,2.24,1.25,93,7.75,Mostly Cloudy,2.24
1721,2021-03-13T17:00:00+02:00,2.15,1.41,95,8.43,Mostly Cloudy,2.15
1722,2021-03-13T18:00:00+02:00,1.76,1.16,96,8.33,Cloudy,1.76
1723,2021-03-13T19:00:00+02:00,1.65,0.98,95,8.33,Snow Showers,1.65
1724,2021-03-13T20:00:00+02:00,1.67,1.07,96,8.33,Cloudy,1.67
1725,2021-03-13T21:00:00+02:00,1.09,0.5,96,7.41,Cloudy,1.09
1726,2021-03-13T22:00:00+02:00,1.66,1.07,96,8.33,Cloudy,1.66
1727,2021-03-13T23:00:00+02:00,1.65,1.08,96,9.26,Cloudy,0.3
1728,2021-03-14T00:00:00+02:00,1.65,1.07,96,9.26,Cloudy,0.29
1729,2021-03-14T01:00:00+02:00,1.59,1.01,96,7.41,Snow Showers,1.59
1730,2021-03-14T02:00:00+02:00,1.44,0.48,93,7.68,Snow Showers,1.44
1731,2021-03-14T03:00:00+02:00,1.06,0.49,96,7.41,Snow Showers,1.06
1732,2021-03-14T04:00:00+02:00,1.07,0.49,96,7.75,Cloudy,1.07
1733,2021-03-14T05:00:00+02:00,1.06,0.47,96,7.41,Snow Showers,1.06
1734,2021-03-14T06:00:00+02:00,0.59,-0.1,95,7.41,Snow Showers,0.59
1735,2021-03-14T07:00:00+02:00,0.76,-0.36,92,6.48,Snow Showers,0.76
1736,2021-03-14T08:00:00+02:00,1.07,0.36,95,9.74,Cloudy,-0.47
1737,2021-03-14T09:00:00+02:00,1.08,0.4,95,15.21,Cloudy,-1.52
1738,2021-03-14T10:00:00+02:00,1.09,0.23,94,18.76,Cloudy,-2.03
1739,2021-03-14T11:00:00+02:00,0.61,0.0,96,20.29,Cloudy,-2.81
1740,2021-03-14T12:00:00+02:00,0.61,0.02,96,22.22,Snow Showers,-3.05
1741,2021-03-14T13:00:00+02:00,0.58,0.0,96,22.1,Light Snow,-3.06
1742,2021-03-14T14:00:00+02:00,0.58,-0.38,93,19.67,Light Snow,-2.76
1743,2021-03-14T15:00:00+02:00,0.58,-0.39,93,17.72,Light Snow,-2.49
1744,2021-03-14T16:00:00+02:00,0.59,-0.38,93,4.9,Snow Showers,0.59
1745,2021-03-14T17:00:00+02:00,0.58,-0.39,93,3.88,Snow Showers,0.58
1746,2021-03-14T18:00:00+02:00,0.59,-0.39,93,2.78,Snow Showers,0.59
1747,2021-03-14T19:00:00+02:00,0.54,-0.43,93,3.7,Snow Showers,0.54
1748,2021-03-14T20:00:00+02:00,0.58,-0.38,93,3.7,Snow Showers,0.58
1749,2021-03-14T21:00:00+02:00,0.06,-0.97,93,3.7,Cloudy,0.06
1750,2021-03-14T22:00:00+02:00,0.02,-0.94,93,2.78,Mostly Cloudy,0.02
1751,2021-03-14T23:00:00+02:00,0.59,-0.37,93,2.78,Mostly Cloudy,0.59
1752,2021-03-15T00:00:00+02:00,0.58,-0.38,93,1.85,Cloudy,0.58
1753,2021-03-15T01:00:00+02:00,0.55,-0.43,93,6.48,Snow Showers,0.55
1754,2021-03-15T02:00:00+02:00,0.54,-0.43,93,6.48,Snow Showers,0.54
1755,2021-03-15T03:00:00+02:00,0.92,-0.06,93,7.41,Mostly Cloudy,0.92
1756,2021-03-15T04:00:00+02:00,0.93,-0.37,91,9.6,Mostly Cloudy,-0.6
1757,2021-03-15T05:00:00+02:00,0.6,-0.45,93,11.12,Mostly Cloudy,-1.32
1758,2021-03-15T06:00:00+02:00,0.99,-0.37,91,13.09,Mostly Cloudy,-1.26
1759,2021-03-15T07:00:00+02:00,0.55,-0.36,94,10.19,Mostly Cloudy,-1.17
1760,2021-03-15T08:00:00+02:00,0.57,-0.35,94,13.63,Mostly Cloudy,-1.85
1761,2021-03-15T09:00:00+02:00,1.06,0.33,95,13.31,Mostly Cloudy,-1.22
1762,2021-03-15T10:00:00+02:00,1.65,0.89,95,15.75,Mostly Cloudy,-0.93
1763,2021-03-15T11:00:00+02:00,1.61,1.0,96,18.48,Mostly Cloudy,-1.38
1764,2021-03-15T12:00:00+02:00,1.25,0.92,98,16.96,Mostly Cloudy,-1.58
1765,2021-03-15T13:00:00+02:00,1.31,0.69,96,15.07,Mostly Cloudy,-1.23
1766,2021-03-15T14:00:00+02:00,1.67,1.03,96,10.19,Mostly Cloudy,0.11
1767,2021-03-15T15:00:00+02:00,1.62,1.01,96,15.76,Mostly Cloudy,-0.97
1768,2021-03-15T16:00:00+02:00,1.67,1.07,96,16.75,Snow Showers,-1.06
1769,2021-03-15T17:00:00+02:00,1.66,0.87,94,12.23,Mostly Cloudy,-0.32
1770,2021-03-15T18:00:00+02:00,1.65,1.07,96,9.52,Mostly Cloudy,0.24
1771,2021-03-15T19:00:00+02:00,1.28,1.06,98,11.2,Mostly Clear,-0.56
1772,2021-03-15T20:00:00+02:00,1.08,0.27,94,10.81,Partly Cloudy,-0.7
1773,2021-03-15T21:00:00+02:00,1.02,0.31,95,11.27,Mostly Clear,-0.88
1774,2021-03-15T22:00:00+02:00,0.91,-0.12,93,9.47,Mostly Clear,-0.6
1775,2021-03-15T23:00:00+02:00,0.94,0.15,94,9.47,Mostly Clear,-0.56
1776,2021-03-16T00:00:00+02:00,0.92,0.15,95,7.81,Mostly Clear,0.92
1777,2021-03-16T01:00:00+02:00,0.38,-0.68,93,9.25,Mostly Cloudy,-1.14
1778,2021-03-16T02:00:00+02:00,0.34,-0.33,95,8.47,Mostly Cloudy,0.34
1779,2021-03-16T03:00:00+02:00,-0.26,-0.74,97,5.77,Mostly Cloudy,-0.26
1780,2021-03-16T04:00:00+02:00,-0.25,-0.7,97,8.61,Mostly Cloudy,-0.25
1781,2021-03-16T05:00:00+02:00,-0.25,-0.91,95,5.56,Cloudy,-0.25
1782,2021-03-16T06:00:00+02:00,-0.31,-1.0,95,8.22,Cloudy,-0.31
1783,2021-03-16T07:00:00+02:00,0.43,-0.38,94,4.63,Mostly Cloudy,0.43
1784,2021-03-16T08:00:00+02:00,0.13,-0.72,94,7.64,Mostly Cloudy,0.13
1785,2021-03-16T09:00:00+02:00,-0.03,-0.73,95,4.63,Partly Cloudy,-0.03
1786,2021-03-16T10:00:00+02:00,0.22,-0.25,97,5.81,Mostly Cloudy,0.22
1787,2021-03-16T11:00:00+02:00,0.26,-0.43,95,6.48,Mostly Cloudy,0.26
